model,id,n_tokens,doc_ppl
ep1,1024f75f9c5cc3559fa6659cefbb7f80,135,5.1518
ep1,8c129af9e6192b1ca2324f027e4edefa,1023,1.8798
ep1,da0535aa6c3e82a5e3a18845d9962b74,1023,1.6238
ep1,92f35c9a7c4e5ca5e49bcbfa77d9b8b9,366,2.8208
ep1,2e4b756aca8554682a6ffc49a370947f,348,2.2702
ep1,f4407bc8831cf9e776c3b0045c76410e,1023,5.6844
ep1,b6ec1151607d9600a724520ed0477a7e,1023,4.0775
ep1,9f4f70d33ed44aff7c5f28116356afac,199,3.0954
ep1,195e3b338ad9bb679b4353c611920f08,1023,5.4326
ep1,44bc6561b76421af02856ce8e7d1bebc,935,4.1091
ep1,d25f1a37784acb46413d991b15268174,1023,5.6964
ep1,9f6aef9a038d163d2efd3bc182ea1e10,1023,1.7723
ep1,3241285805e9c14fca110ff190c8fdfd,1023,2.7286
ep1,c90a3285afea4cb2e907bc7153150532,1023,4.7435
ep1,4394d0adc212ba9669e5f6328ee39f4e,1023,2.7789
ep1,9034861a7ea3bc84fffb001135a5a83d,1023,6.1003
ep1,2a95bef235e1604899c76fee1f589619,579,2.7206
ep1,bb1bae00cb22b8d6a6a5b1b635df02f6,1023,5.1095
ep1,d18490a170c2b88b2b4f8915e4bdabc2,1023,1.477
ep1,1762ea172589f146cb6976586c57358e,1023,2.9058
ep1,979b8a63aebd22fa913cee74f0b224b6,313,3.2157
ep1,dceb5461cb391895b42dc7f512626a68,1023,5.0859
ep1,2d479133125d4cc85f2716142e4ca423,1023,2.9032
ep1,69b9df34c90e29c50efbce446022aae3,1023,4.187
ep1,4a3df9a91ace1d3e147010e18c4d6921,1023,2.8046
ep1,a6c0921eb166bb49f88bf8ecc4599dab,157,4.5601
ep1,55f1269acde0b84ce86fa2d1966b53c4,1023,4.3721
ep1,805a5b14ac021506d882a5c766703611,1023,3.1696
ep1,49f00f28548371598b70877f11548666,1023,2.5714
ep1,84434d536ba1e109fde5f52978c9c57a,1023,2.0578
ep1,8ebfd5ba66315df45f3e64e7738ecefb,772,2.9182
ep1,e24dc19585e8eb502fea11a3f5f02139,1023,5.6892
ep1,ee24ee217f59bc0b467f8f2440006cfc,1023,2.7235
ep1,77d996d3e51bdae4609be1582f321058,1023,6.1368
ep1,ecc8989d70c4d0290c3163e3f785dd93,1023,3.0642
ep1,f0be9feb312f4f5d636ab30632e4c9e5,1023,7.5472
ep1,00ad4d559f77296bef2308e499b24a48,1023,2.1395
ep1,08389e1ec55d803f9ccbcc53dae68c97,365,1.3482
ep1,0b305aafd86806aba896529f2da43666,1023,4.73
ep1,f1c7b046934ffb18519d0b65cea62e26,1023,1.6438
ep1,2a991b1f7f7015ef725bd3fb5eda8432,1023,3.4268
ep1,d93fcf9c605b4de57512d8f7e8d8a3f1,1023,2.6242
ep1,5a49da738467a86fdeb56b1375aae39f,1023,3.0188
ep1,ffdc058ae3fc38431a2b866f0516a8a2,1023,2.3734
ep1,942166332dd5dc73074668e7db54220d,1023,1.5154
ep1,5a9a50503237b1cde3f8b11fb2217319,1023,3.2307
ep1,eaa17609f27fe270b7004858e68fa622,293,1.436
ep1,bfbadf33f6d58bb2604030e28810099b,1023,2.2046
ep1,b8238507c5377db4e417684f778c99bb,1023,3.2754
ep1,555119cb952be14228c9dadd1a619e67,356,1.8693
ep1,8a5f0827de4a3d1125b7e8549ff827d8,816,5.8015
ep1,b950691c8a124404c1b77ec7878fed50,1023,1.9867
ep1,c6c91fc6c9dc1ed04d168e65c3e916b5,1023,6.6328
ep1,39f7fc07005a4b0fb84c995fd10cb778,1023,3.1397
ep1,a7537aa20218b48f76ece9a6944fdd66,1023,4.5012
ep1,0bf8a4f4096a4bdfd486c156cae75a49,562,2.421
ep1,449c9b5f7a53a7d6d8ab6bcf0b1ce22f,1023,2.781
ep1,d98c4cdedf7433aa2b5c3eb14aaa3b7a,1023,8.1416
ep1,2dd30c1fe5e13d0ecb2c6486acdab4e9,1023,2.7743
ep1,e5e16dc576ddf6ca14dc97d011a4bdcf,362,1.7765
ep1,63ee30b797e165594e7b29af6f84bd6e,1023,7.7697
ep1,213b6c681c5e602068887dac0ad4e1bc,321,4.7077
ep1,ad7001013c2dd3f80f5bf0275b90de21,1023,2.5339
ep1,b80917c99bc3508fdf07156a1df05cf8,457,3.9196
ep1,f2da73c15cc61f2ccfd171edc3ed1ddb,1023,8.2855
ep1,4b24cdf2ea35fe717ee34456b7116d3d,1023,1.4188
ep1,fa5291074b036bb5c9a410b6b0258fc7,1023,3.0673
ep1,de2f96a2cd234bfe1b26540084d0fb9d,1023,2.9583
ep1,c7dd87ff5a063b543a84d58fa78e6824,1023,4.3137
ep1,c371eb576be8bdf81896025e42c73e14,1023,1.5529
ep1,f4376dbe053e28b1b96bc4d1eda16be3,1023,4.9438
ep1,2897bdcd36bca9fec1c2242f5ab08144,672,2.1016
ep1,ecb5f9738d35247bf3f562f96b2c4b6a,1023,1.7395
ep1,69bcec5f4a44b23843c0f3aae261f423,1023,5.0879
ep1,1e23a903f271cbae36ff6defe6275b9a,1023,1.7583
ep1,34144b1497c87f7a0128a284457d840d,1023,4.4462
ep1,bfa3d8df1b179f77e336c47412ac403d,1023,1.4874
ep1,add0aeb6a341174b202bcf862d5c5009,1023,5.9327
ep1,fad1980b0af760fe2e8956a5c9000ebc,1023,4.6046
ep1,c6bdbf62bf11989285c22f43f60d8921,1023,5.2245
ep1,cd82ce2f7a4cdf0525a2fbba87821179,879,2.1017
ep1,2b1dc81f09513f196cb20cca54804d6d,1023,2.4258
ep1,79822daffc473e4abe3834c1788e2e15,1023,2.1291
ep1,2103fc8cdf8608d5988da1c616751028,1023,3.1311
ep1,3bd8816ea70825639b0d072acb69bef4,1023,4.7702
ep1,3f3148243ef0cf374a3442aa1523fc97,1023,4.5245
ep1,4f92af5fba435563d513d3d4a0e86077,1023,2.8736
ep1,15b05ce0843dbcd41080208d46adea55,1023,2.7901
ep1,fd3c6583ceca36ef0ccd4544f16e4dc9,1023,5.2004
ep1,6e6e19d801d1f4d1b585b3cd2276d046,528,2.8851
ep1,2dac51a506bb782b38c5d26b2956ea82,1023,2.07
ep1,1e48629bd7c1b69a9b9201516602918e,256,1.5641
ep1,4b5d904e9350a4efabf9cb23215aa8e0,1023,5.4402
ep1,03a4f7b394ef514e3593a812d4fc406d,1023,2.8832
ep1,cd7f0f6a846ac786b2adb9af21eb9890,1023,1.4706
ep1,ac80b5f28112a8a0b9497f6d0f4f0d83,1023,2.7418
ep1,63d02589c822725cb9240e05111827e4,1023,4.2814
ep1,c8ad07d0709954a86d78bf8336cefce8,1023,1.5918
ep1,f2fe13d278f7765d92ebdc393dcf014b,370,2.2687
ep1,de7d7f7a18fa29e42d22c115d5041570,1023,4.124
ep1,22c659b0eeb605e077d942e2307ab892,1023,1.318
ep1,736102e6d4b1880a3410d60b7cee74eb,1023,2.4602
ep1,a3bae7e3bb8bc39bbd59644a1b08aa5e,363,3.3868
ep1,d10061999e5fcbabcdc011429a415fb0,886,3.695
ep1,a5949ab78bad57f92c2992334ad9305c,1023,1.4606
ep1,56e80ba3a086f52f12a3344faceb2f6d,610,4.8275
ep1,0189784814909cbe015eda69b414f654,1023,3.191
ep1,2aa6fbad42ac291e69843d33ca73dee3,1023,3.6325
ep1,60d2ddcf99288ffe079f6ba1a4293c30,1023,1.6244
ep1,cbfe341aa95a1d0af3be1ecaebb695e0,1023,1.4068
ep1,9f430eef39db54dcfa341a032c439e27,1023,2.2753
ep1,69a51ecfd7e1fe4a3ae60cfe3047ed12,1023,3.9375
ep1,0913d7ae089b161cc373ee202b7a8329,1023,4.9462
ep1,a5bbc7afc1f97ca5c69358bbfa9b4d24,1023,3.6421
ep1,1b7b9b4fb2230b269f6d662751e98d79,1023,2.7516
ep1,7e4bf5e7b5e0e977480ec7c0fc64b526,1023,3.9242
ep1,a05674b2e250709290bd99bbe9e7c7e4,979,2.4409
ep1,8a47e40d00eba08c771c3a4bb9e7ba0c,1023,2.319
ep1,5a46a05020c1077f40db9fb14bbb56c1,1023,1.5139
ep1,96e100561dacc55f9f2bc14d600b8e36,1023,3.5515
ep1,4b1f81eec07b9eb110b6aec0f3324179,1023,1.4333
ep1,47fa2f874857d8c84785064941bb026c,1023,1.5829
ep1,c75ed1c0ccbd85b441f38b7cef10b9e1,1023,1.5859
ep1,6a3116e3c3704bf87d72e533b0ae645a,1023,1.3019
ep1,2668db1ac88b5fe8606ba778cd2575c2,1023,3.1778
ep1,d83aed388df0532bfef139f262335d14,1023,3.3751
ep1,7bfc321499b05a3a7e0101ee24abe3b9,1023,1.8955
ep1,e2c28199575251b58858ec0e565cbdea,1023,4.4476
ep1,85a26e3c85e454001194f7a0f882ad2f,259,1.5617
ep1,6f775fd909dd006f1a84b0ab6ced4ae5,633,1.6742
ep1,199cbfc0b2f6b5a01a74de821a087e03,1023,2.4032
ep1,8b8720c158df52e4d604fbacf497f595,334,2.0299
ep1,ae6e3ef1e2422eac3f4415546e5f48d3,1023,1.447
ep1,bbedb06f014ae8c1b049e83a6bf40c9e,1023,3.5808
ep1,d09fdf56c996d79a60751cfa87f813f7,604,1.7358
ep1,53769f300cb23c9ab41cfdffc5528486,1023,2.5323
ep1,118abedf4f329c39186055b70d027fe0,1023,4.4672
ep1,1f523268c6accd1286694b600069b430,1023,2.7319
ep1,05f6e4234ccc57b3c317c47c9aa0402b,1023,3.8989
ep1,738d7847ef6dcea959516daa44d3d417,1023,3.5781
ep1,0d7df558fec2506f5d54f9e62da26c4b,1023,2.5252
ep1,6ed3047284035aadadf9e3efa030b9fb,1023,2.6075
ep1,031b325279edfe3e54dbb4397e293442,1023,2.5163
ep1,035f2b8e78b34ad4e899d5dddd6102fa,159,4.7433
ep1,1b85aa0ebab255192063a47ed52eb73d,1023,5.1901
ep1,781585ddb50fa250cc4e908c63e61e2d,1023,3.3012
ep1,90cd608b48f0497079f10d6903af5574,1023,4.1575
ep1,ce7305601d5fda907e85bf6d3ff42eda,1023,4.191
ep1,9afaa55a3bdffb7d8b3ac78a76329d3c,860,3.5613
ep1,c649a387fd35c13221965218518979e0,1023,4.3682
ep1,68a0210ea5b561a5c06ec039118b10dc,1023,5.7054
ep1,3e36daae340214620ea00c3967759f66,879,5.2796
ep1,bf45012998c9c0757d1f2f14b1798378,1023,8.2837
ep1,e85f85832b9d1a2006e69d337c19c0fc,1023,3.3321
ep1,9f7e632824f1f565a617ba9718385cb9,1023,2.3281
ep1,fb89b5a995ff9857d98b34b85a072738,890,3.1462
ep1,9675fe8c4b3501324b631331bb0af387,1023,7.8203
ep1,2843d796abcc84207a88af4777f1e18b,1023,6.354
ep1,e72d945e783f56290f4243c78e0b5ab7,1023,2.5993
ep1,6b8cccfd7522227ba914081b0fb4055c,275,6.3404
ep1,7842b1dcc7537202d3d27add6c8e24b7,1023,1.3965
ep1,43200e6b984bf92bd9dbc42d8c0adf57,1023,9.1096
ep1,52f8ad8751e98ad74225688be62c1476,298,1.5122
ep1,8267f14cd91bb25a908ecf85e9fc0aa3,1023,3.1666
ep1,0064cc03b84d0f304a97e53e1d79999a,1023,3.2223
ep1,9a2bc94e520aa83cfc1c870b0438fd00,1023,2.6947
ep1,836208b5859fb5ba7c77fe528dc2cc5d,1023,3.7963
ep1,2014393568061f8ed47b11ce4585eb36,1023,2.2626
ep1,26dace1c81d30853f69edc8b51ad6370,1023,2.5464
ep1,0b3c48290e5023edc572e55413ace084,871,2.592
ep1,ec8f10b0912df32a19f93a04e12cce36,1023,2.4192
ep1,d842eb8ebce7a098c7da859f1fc78320,1023,2.1604
ep1,2c3283ab267d229f0196fe8985e77f52,1023,6.0654
ep1,80c2a788c7cde2e950faef29cfc33d45,1023,3.2585
ep1,3c7ed24f68683501a8e3c628e4b0bc4f,1023,3.9069
ep1,2ad9e09d42c6062421a99c4c0c57c60d,1023,2.202
ep1,a91e2f7545f94814a39dff3ebf658e1e,1023,1.3958
ep1,9a7f7a135a0f21053a1a3c8c60247a47,1023,4.3199
ep1,067b43e794e51816b764656a022b1754,1023,1.8756
ep1,0040cc5d8bae26a0596ece297a9e8a07,1023,3.7805
ep1,8f4a16842e7618a4c7275202ae462b48,558,2.5572
ep1,2c800808ae1f35d141026c0525ca9d6e,1023,9.1658
ep1,6bc645e42798449dc489df262f645b75,221,4.9589
ep1,2c1279b8fe51b22157eabb358669de13,1023,1.7049
ep1,8bc1c85e9b34736fe2bebe2d12edd4f8,1023,2.8094
ep1,cd4e51373de18d1b05c7e4942f12abe5,1023,2.8913
ep1,7714977315e9815c91e0d553317c2dce,1023,3.2104
ep1,4e87d13bf7614bde3c086430e90266ad,1023,8.3615
ep1,6b8e67702274b337badd56c61ddd447f,1023,2.8944
ep1,1e69e3baefd4ae74b291dbe258fc0dc2,1023,1.9788
ep1,62275b02b01d8ae28465eef9707ab91d,621,2.2128
ep1,ecbb28fb3b6bdd954087f8bb5836963f,986,1.9687
ep1,693c30b7737e12ded5e96464c950a357,1023,3.7882
ep1,8e764fbd975b77ab0883a62848477664,1023,3.586
ep1,e03772ef11fb9e787ef1f8b1a7fff1a2,1023,3.248
ep1,d36d2b5d4285219223a8561b1dee3e7a,1023,3.3005
ep1,25d1102cf0cca98f275e610140271beb,1023,1.6023
ep1,1e47fcb4c8e119789ce0cc87160b8952,1023,3.518
ep1,8c9efa3cb3fac305defb460fa16b71bc,1023,4.8213
ep1,788d92f6aa5a93013d8c0a39c7be2a81,1023,6.0722
ep1,050aa3d37002362a9ec394995b57367b,1023,2.6468
ep1,7b15b78df605f772e7ea9c3348c4007d,1023,2.8187
ep1,301594c24e953475f1b40aaf12bc69ab,1023,3.1779
ep1,62ee3a43f9bfa5420b2659493d4f75a0,1023,3.1771
ep1,6ee35cb5d07a34fe62540d300279da41,351,1.6961
ep1,3b4b43089dde9d604ba8a426aeb29641,1023,1.2897
ep1,0aa06479ef970041fe20a38bc0912323,1023,3.0785
ep1,352c906b0c732e4c24c4f94e4b452675,1023,2.8928
ep1,3333111621e855817d8200a505aeb56e,1023,2.8749
ep1,e0c3022f852e8010b44b67d35c67da65,1023,4.0132
ep1,d1d41d3f131935043db080a776ab1a68,1023,1.8856
ep1,b1987fe539f79951c6f395a7ecc091e8,344,4.9784
ep1,2fab8589d955bfa41931fb450189ab51,1023,1.9784
ep1,10531cfd6fe6f9fa95ab84b813b10ee9,1023,3.1108
ep1,8fa02a43f8484dd1f86561dc9c9e0541,1023,4.227
ep1,2d8db2a5d4229787a543d4afca3a70f9,1023,5.88
ep1,3255464ed5e30333093ad1595267856f,1023,3.0049
ep1,5440723cc937c3e1789089b42db3ce48,1023,4.3177
ep1,bcd09582a59a815ce08d63142bcbb402,880,1.9364
ep1,bad34607d92728a8224dc53a93339917,1023,4.3343
ep1,16d81830041493635d4daf203bbdee37,404,1.8415
ep1,340b1a91916ee5483a9529d3b4ef7dfb,993,2.768
ep1,63fdabaf38faf4a97cf8d57300e11608,1023,3.5202
ep1,7a99ad0dfed694cb6304162b5bc2647a,1023,2.1165
ep1,c3865eece2b7e17db6abee0fb979dab0,1023,3.7873
ep1,20e328c8c1c3b5081e68cd96789c32f5,1023,3.6083
ep1,fb4b8d756635f2b6e821c71ecf2028db,300,7.9172
ep1,209a32735b56464925e08f304ebec24c,1023,3.357
ep1,ae24aa20b8b549f05fefa0564deddecd,1023,1.4385
ep1,0e406f325de681e3d059b2c134941986,1023,5.61
ep1,fa11bcfc4913b3ac496046179485bfff,1023,1.8127
ep1,47c30c9d189231d52b552082f68428d3,1023,5.4711
ep1,b409d86d73a9876b1c0b90de9be5082e,680,4.857
ep1,625ee96164d365d040e6893a6772c80c,684,6.7728
ep1,e7d901dcb0b5ff4ca16c547ac89ccaaa,1023,4.9487
ep1,ae2fdb94693a5e1755c816605864e668,831,8.2189
ep1,590aee3cbfd09d0dcdcb13ba6e8568cd,1023,4.1059
ep1,45bda0d717aa2a73dd0d2b2f0c24a928,1023,2.4004
ep1,47e093eaac00252a90da76f5c578a0d4,890,2.8156
ep1,9c4c01c46738040e76d9d02c961250d8,1023,3.6375
ep1,50d4e9f75c50038bf4ee7a6a171a36fc,1023,3.7465
ep1,acac1463b63a637f0d4d08b108cc3e46,1023,2.4986
ep1,b4127b5e572fe3542b6e7eb5aefd20b5,1023,3.4394
ep1,b68d90170453693c9a724d1056a2ccc5,964,5.4669
ep1,72a25bf951274fab3e7f8006f2102814,1023,4.1893
ep1,cd7440990cecb68c916940818705bcc5,1023,7.0717
ep1,51522101f3c09118fa6ce1d870161d30,519,3.3127
ep1,4664ec8280192110aca01de707be8a64,1023,4.6752
ep1,899f806e47b76736d5d43edae6ca6374,1023,1.3007
ep1,366682d5c20c1316df951b813698a401,1023,5.7379
ep1,a5d0808e049c3cfdb71ad55318c9e101,1023,7.082
ep1,5d2e0d89c70117cf31ad2f7a7aba817b,1023,3.0665
ep1,a54050885d55a8850fbf6177781c7821,1023,2.0415
ep1,7ee7cfa0c66062258ec57337c590ae36,1023,3.2574
ep1,4583fa0e21c4d7eb7bcc6f8046ebe0f5,959,2.2436
ep1,782366d0c057a53f360bc0a98f477c89,400,1.7151
ep1,f20e169703f6a7079d401238880e543a,1023,2.2806
ep1,5e335635c5b520e82011c87cdd2fc20f,1023,3.2405
ep1,e851136846d529de0ae5f7a4a5800095,1023,5.1409
ep1,f5f555f8f77a6bee6081af12f34b6b0c,1023,3.76
ep1,68b494885240afde0c6189101ce22acf,1023,2.3147
ep1,16f7902ed1ec8012f7e0a079b545f5cb,1023,1.6188
ep1,daf977a20d26ac3024d4b7ac1ab93a2a,1023,1.9591
ep1,aca72e71fa6f11785310c73e2a16284a,1023,4.0333
ep1,e8026cde60f863db2112f3cd60192ba6,1023,8.0213
ep1,6dd63fb099650f56ab89cbff77bfaf69,1023,1.491
ep1,5fb9d018e4855dc21f6b8a39967fc558,1023,1.2633
ep1,ee41eb12ab7b3ebd50b3837b66a8a65b,476,2.7042
ep1,b7bf19d36060b7a6297b7865aadf70d7,1023,4.3888
ep1,53d9c19adc2e6c441ffc659cad5e3600,1023,5.9389
ep1,378e137967d859052ed9bb470b860937,382,1.6851
ep1,27f26efeff2494304a0188fe8b960369,279,2.8989
ep1,c011641040d9f39595f138cf6634aec5,1023,2.2396
ep1,418d95507022677be3eba15719d7a6be,1023,3.0933
ep1,a9bb977ff89a82658ef68c85b8f3199a,940,1.5791
ep1,35afbdb9933992ed621c2fd7bd254b6a,1023,8.6209
ep1,93b5b7d1f83c961506e8cffee7ab5a48,757,9.0512
ep1,925b933092a2582a39b18722adbb0467,1023,1.8692
ep1,993f946d702d41f27fdf9543c8ae3ee0,1023,1.2131
ep1,1951b071af673746bae981e0af9973d6,1023,3.2412
ep1,74b93f1145b9c9570b3ff36b333dd7de,1023,2.121
ep1,5c19fbe78ea1dd4f372d37e03053a788,1023,3.6639
ep1,9830c676923d191e0c6d233d02df2510,354,5.3262
ep1,44ba07daf34e5a4a24ef898e899b238d,1023,4.1275
ep1,3109aaa10acba1b67a400fe9f13e67c3,1023,3.9043
ep1,ac238e84ffe08152f11c0b5b25ecbad6,571,2.4054
ep1,f980b1421795d03f6373f935f0b862a2,1023,2.0108
ep1,2b0688ae704a166aa24339ca8ab1f4c3,236,4.084
ep1,b174bbc08ccc6a419cc5cd431eb892b7,1023,8.7428
ep1,2cc942ac633d2fda6e345f3fa42c6151,1023,3.4868
ep1,144b154839dd745f22e64b8e2f431ab5,1023,4.5824
ep1,2c1634eeba729c7c2fa6afa507144b01,1023,1.3712
ep1,4edaa5fc24ba4f4633cc4fc906e64eb2,1023,3.2485
ep1,38dd357cb55c2c63cdc6b4ac22e70284,1023,4.8241
ep1,0ed3a5aa4aba459b92db49e5c5de2a2c,1023,2.4337
ep1,0d50883f91726fd48108fd1969756f4d,290,1.9618
ep1,24eb560361d308c440246d0cc72160b2,858,3.0782
ep1,08920617b27b084838d2d13a2d2f45a0,1023,5.1278
ep1,af8f6bdf126a90630558f38bb29d03f6,1023,2.1796
ep1,4bcb2bc9230f3ab732addbf76e938217,1023,2.3837
ep1,f217441ce69961ab47f1c075d528b402,1023,1.934
ep1,e41332eeed83a61a6d555aeb91f0cba7,1023,4.2028
ep1,04a1973dc9b7fb93c7fa9275ea20a7ed,1023,17.438
ep1,25871f6e78ad69a05f35f8898ef704f5,1023,1.8757
ep1,270737f9566dfe48fb039f570bd2f027,1023,8.5723
ep1,fd06d941122b7101ad7c79b1bc927249,1023,2.7202
ep1,ed2546fe9c7d40d8515e7e8df0cd485b,1023,2.3565
ep1,83189b9c900aac55aba4a91b70e83225,1023,3.2729
ep1,cb7e99138d91d04ddfeb0c1f6c48da4a,1023,4.9537
ep1,0643bb0fa00677b1acfa6561f3467dca,1023,3.6619
ep1,f6df52ac11a948db7b9b1495747a5244,1023,2.8616
ep1,6a9c0160f0ce4fd73dbc26943a99d0ce,1023,4.3737
ep1,5918ba7b92a4eb79374baf60d0470d87,1023,1.9684
ep1,87a8d73cb733f8b2bed020de99a4cb7b,1023,2.1325
ep1,3dffbabfd50ec9286b1a5f3b875e6bda,1023,4.0363
ep1,c0c995d39ea3ddecbd175a63595f08fa,1023,4.3689
ep1,5b764800d34762fc69a7718f36e1a4bc,1023,1.3536
ep1,054831ab95e8593358835cd5051b3372,1023,2.6889
ep1,c781a40ef8d13e17d99c59d1d6d64a31,1023,3.6971
ep1,939a9812bda12a906dbf5ef2affd3b9b,1023,4.5687
ep1,ff70385e074d2f0fd03fbce6c7e0b297,1023,2.0544
ep1,c6986da46983080516d3464683924590,202,2.5731
ep1,2e817357371f82dd53421ff0cc77b017,1023,2.1585
ep1,3347ec3a948d817af5acb1a049a49ba2,1023,3.4754
ep1,2201f7a8e59e5e8333620af029b2a204,354,1.7161
ep1,a4221d32b97428e50ee64aaae656d5ca,1023,5.3429
ep1,9216ce361a79f1e3a7248c766fa85253,1023,2.8947
ep1,06de7db8681ba66fc8944145be92b1d5,1023,1.8737
ep1,aeb932eca55cfa2b853f48a3b5b71f10,1023,3.8392
ep1,9f08bccc7d7db2e90dc9166e89707d6f,1023,9.164
ep1,d31da5e0071ab45c3c6e2b10ca2dd744,960,1.787
ep1,97b81e5c8f1612a22f4a83eca3f73c91,1023,2.998
ep1,69fc4a21a6fbb88c3377fe1921eb7153,1023,4.2668
ep1,47602643307d8eea8323310fa0b6253e,1023,5.3038
ep1,32b66d6c44bff3a72a469316bbbf341a,1023,2.666
ep1,bc851feee83ee8b107699c20a5be654d,1023,7.5887
ep1,3dd599e3712dae0680bfc51c8b50d76d,1023,3.54
ep1,9a33102fe77f66ec650c346707878497,1023,3.7839
ep1,1bc5beb575ef9d166746fde019be3d3d,1023,8.1006
ep1,92210eb84fd5fede963e591d2d1ce530,1023,2.4187
ep1,08a31ef1ffcb3717bc47007a0dd3fb0c,1023,2.5817
ep1,fb1b3d11c3f537c83180e8f795d19bc4,1023,2.5262
ep1,4e2e5db3592f286138277347f37eef2b,1023,1.4236
ep1,f4b3a5e4facedc60ed6731868418aa38,1023,4.8455
ep1,d73f12c9fdad7dddfe3f64046bcd2f2a,1023,8.0313
ep1,03c07a08da6072431fe7e753793346ca,1023,2.1177
ep1,11b4c495210dc5adb273072ab41cc1a1,1023,1.3189
ep1,494baf4510ef79e491691553cffc0c62,1023,2.5231
ep1,0fffea08f2f8cbca5be6c3d645062899,1023,3.4918
ep1,bf2be8a563b9263e2563037219f7b4a3,1023,3.7287
ep1,d36e0dce42c0e81341afaa5085a7341e,870,3.5066
ep1,7e662d414c9bdac2931038595ca5b9ec,257,1.5079
ep1,371afdb0cd1f3bfc10dd5c9885e246c9,1023,6.6529
ep1,b50856a2aa84ab0077a5ce7047865f56,1023,6.9304
ep1,a9421d344acb7539723a63c82904fa45,1023,3.5946
ep1,810ed4c4543a8f048f84bdc070657c80,1023,3.9885
ep1,40bcff2b6ec56257cebc31480b297c4a,1023,1.6397
ep1,7d9f604984ea7945db3d2010eb082f11,1023,4.0955
ep1,08c867894ac677d76d629256511ec0ff,1023,5.2864
ep1,c8a6232942edc7baf23d51af4f8f7905,1023,4.3649
ep1,d91cd0dbe70bfaacc83bf684e9174f14,1023,4.9233
ep1,3f622e538a398e36357722999ee3c848,1023,4.4772
ep1,b58b452c63e5bf2e03449e9d71671f87,1023,5.3169
ep1,79f19199ce6b844dc84f6834a3d708b9,1023,3.4394
ep1,1ce71180f55a8096a40106476e74aa2d,512,2.3011
ep1,65b7398e51c48193b80bedd7c5c2c74a,346,2.0276
ep1,91431704b17358359d78a7e9f49bc44f,974,2.6198
ep1,3575b6f79d2d07009e59e7875ab3cb25,1023,3.2073
ep1,8d8103f53ea444c4bb68409b7d9ab17a,1023,4.2058
ep1,6361ec8730769a7b84ab6496f8448dc2,1023,3.4268
ep1,aa8e8a497d074c15c001655a5889c408,1023,4.0698
ep1,37cca06ab30740757ae9a362a52c6964,1023,1.6605
ep1,f5fb7b8240b3103a522744c7af9d41df,1023,7.1644
ep1,ad4ab29174f7d1080dc6ebf6bfe0c4a9,1023,6.8157
ep1,6d2a77d41198a9521615b56ac4fda2be,765,2.1749
ep1,289b892ef0af61f9f25927a306054ddb,1023,5.0807
ep1,e014938b53b55a561242ff2cd91ec37b,1023,4.8676
ep1,b52d6770a0169f2124250fb7f7f461d8,524,3.751
ep1,a0a6b07b4e586b9d136bf7288ea1c384,1023,8.2451
ep1,584126de2fdf0ab1a401fd35ae945ae8,1023,1.3478
ep1,19e1140c70be71a98103f00a47fd3d74,1023,1.315
ep1,41a1497058542a2df1ef4d734e32f1ff,1023,2.6973
ep1,5415570baa9195a0aacc7fa27b04fe78,1023,2.3167
ep1,321343ac256cbaa5add8f86ab13abc1a,1023,6.5104
ep1,87e4bbeda84f12e4012b3f38c831469b,1023,4.7334
ep1,1f3b1f0034c250455208b009e7113932,1023,2.2559
ep1,7911b8fc8c8e32b10c75c2a9ef15fb65,1023,3.3466
ep1,fb39b39aba2cf23e3dea2cde5649231c,1023,3.8171
ep1,04c788a12a6baef8ef7ef78e7e950310,1023,5.6675
ep1,def3bf70861fda1a61c73b12c36fad7b,1023,4.8947
ep1,46c3b5359e5b01748fbd46e934e29f30,1023,2.4781
ep1,05e02b0463db694d884f5903d7837192,578,2.396
ep1,b7e17e5afaaea2b0cc0f0bbd55bcc3f1,1023,3.4577
ep1,c1252ec8688c16fa11901140a38be6d3,164,5.2901
ep1,ff5564e7d7bb7ef181dc25297e496310,1023,4.9368
ep1,5ca9ec5c40cb859e690f9c2081a1dfe3,1023,3.6898
ep1,b9812f727453fb1c551743da05ead766,1023,2.1827
ep1,fb032ef08e459cf1c10c3778f7cfe508,1023,3.4388
ep1,c9aca40fbe5d95c05d6877311f11bcaf,1023,2.5355
ep1,27a5fa6bd6eb7f18a8eed1eb8e2ad960,1023,3.1962
ep1,9656c1ec780d03d0c4e3fb4d4b03b086,1023,1.678
ep1,ff38de9b3fdcb12102eef821343fb04c,438,1.9749
ep1,e88133f7bc1fe28aa14442bd01b59faf,405,2.1358
ep1,7c34a585a111d19b39a9985d856076da,1023,3.8091
ep1,3b5e5c4fda9688e4572f437c45d7afbd,1023,5.8382
ep1,364c0bcc2d945b6b724baa78534a5190,1023,4.5726
ep1,54897428bb5b002fb7aa5d67b08ae438,150,4.1604
ep1,7a22644e16adadc27a973d04a5a830e7,1023,4.1143
ep1,4c2ade23e79656b154bfd91c2835209c,1023,1.3912
ep1,6640ea7856a2524f4608c26fcb13c94e,1023,2.8511
ep1,a608f1dfadf1684332ad5f363f5ae768,604,1.7764
ep1,25dbe0e61db44144502aaeaf31ec031b,1023,1.8534
ep1,d8b41bc9bba475afdc65dde4de4b03e8,945,2.5475
ep1,f997b3636dc9aa8fbe0978cce6760c1e,1023,5.3027
